t,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24,path_25,path_26,path_27,path_28,path_29,path_30,path_31,path_32,path_33,path_34,path_35,path_36,path_37,path_38,path_39,path_40,path_41,path_42,path_43,path_44,path_45,path_46,path_47,path_48,path_49
0.512000,0.807946,0.885295,1.226792,0.813683,0.790834,1.063073,0.924072,1.187953,1.279438,1.127937,1.230412,1.217437,1.207857,0.916365,0.754529,1.190681,0.891315,0.904583,1.206270,0.761301,0.793898,1.162654,0.893474,0.893710,1.419858,1.237312,1.083011,1.508429,1.467214,1.015429,1.120314,0.805449,0.969128,1.158286,1.081734,1.062043,1.290234,1.173153,1.022756,0.956250,0.780891,0.940307,0.946298,0.878625,0.833992,1.059626,0.650668,0.898884,1.107828,0.838126
0.513000,0.804950,0.882532,1.215854,0.816517,0.795172,1.061368,0.921006,1.193290,1.286472,1.114674,1.221847,1.199265,1.212240,0.920588,0.757988,1.217408,0.880980,0.906037,1.217092,0.762879,0.791230,1.160185,0.890223,0.886900,1.425315,1.238156,1.073390,1.509599,1.476900,1.016050,1.111820,0.805599,0.956630,1.164613,1.080925,1.066302,1.287891,1.166520,1.014469,0.967001,0.781015,0.931143,0.952213,0.869235,0.829195,1.053067,0.655512,0.904071,1.131536,0.838455
0.514000,0.805092,0.899076,1.211386,0.818416,0.803090,1.060112,0.929093,1.211551,1.281835,1.108898,1.227840,1.199825,1.217975,0.908480,0.765179,1.223385,0.890672,0.911697,1.222363,0.763097,0.791519,1.165462,0.888707,0.898188,1.420370,1.245328,1.093244,1.503454,1.470858,1.019297,1.120880,0.792129,0.957035,1.156165,1.101723,1.057553,1.288149,1.145046,1.018378,0.957853,0.780682,0.944703,0.952450,0.876416,0.831223,1.039763,0.651053,0.912418,1.122577,0.842103
0.515000,0.814678,0.900596,1.204121,0.816701,0.803827,1.052853,0.920488,1.213225,1.260825,1.103425,1.227409,1.196344,1.225651,0.900913,0.755609,1.240332,0.890231,0.908527,1.231073,0.759964,0.795692,1.177225,0.885449,0.898597,1.392578,1.245037,1.094259,1.507576,1.467787,1.023929,1.112960,0.794289,0.959436,1.159998,1.114927,1.072098,1.286336,1.144817,1.024500,0.948191,0.783197,0.939385,0.966266,0.861765,0.828390,1.035349,0.664212,0.910620,1.126742,0.850229
0.516000,0.817138,0.887017,1.207017,0.815937,0.797557,1.056076,0.916313,1.234874,1.273383,1.095219,1.234773,1.199331,1.228482,0.897051,0.743397,1.231773,0.884019,0.923828,1.244603,0.755809,0.795697,1.190085,0.884399,0.911809,1.386185,1.240745,1.107184,1.505961,1.463941,1.029815,1.112090,0.792612,0.963691,1.167307,1.123104,1.072098,1.288726,1.151001,1.028365,0.958511,0.781581,0.952940,0.983763,0.855953,0.832636,1.028560,0.659696,0.914239,1.134694,0.846777
0.517000,0.820186,0.887828,1.199413,0.808636,0.792861,1.049379,0.924589,1.256164,1.243288,1.084689,1.225180,1.191899,1.215233,0.898630,0.739929,1.217755,0.877121,0.909691,1.227882,0.757426,0.793839,1.215358,0.883065,0.903699,1.398573,1.262237,1.106618,1.520636,1.462966,1.026643,1.120138,0.790765,0.961438,1.181147,1.120402,1.081848,1.292977,1.129763,1.021701,0.969669,0.780666,0.966559,0.984046,0.860253,0.837595,1.031058,0.666140,0.921664,1.145497,0.845321
0.518000,0.825310,0.891730,1.198126,0.804069,0.786077,1.044651,0.932856,1.262674,1.238739,1.081899,1.226970,1.207220,1.236452,0.906274,0.729424,1.226364,0.867572,0.910234,1.213966,0.752783,0.803256,1.198321,0.887279,0.909910,1.422691,1.264081,1.129974,1.520377,1.468775,1.026990,1.116345,0.805565,0.959773,1.166974,1.110945,1.068690,1.288818,1.111264,1.025788,0.973563,0.781916,0.968681,0.977488,0.855861,0.828054,1.043131,0.664600,0.917291,1.119779,0.837165
0.519000,0.814742,0.882871,1.205259,0.806334,0.784607,1.034514,0.918892,1.270215,1.222393,1.086819,1.252569,1.217770,1.266646,0.910271,0.726283,1.226470,0.864120,0.906261,1.217170,0.768431,0.805586,1.200766,0.880223,0.896030,1.411305,1.273304,1.110383,1.506780,1.485591,1.028549,1.111679,0.813304,0.964907,1.172243,1.125554,1.065891,1.287557,1.104585,1.013581,0.946061,0.779679,0.969202,0.970344,0.857021,0.833665,1.028630,0.665471,0.913214,1.115210,0.823308
0.520000,0.814939,0.869507,1.189633,0.808693,0.779192,1.040176,0.926724,1.248746,1.216295,1.085117,1.260083,1.213547,1.276534,0.919636,0.729492,1.215202,0.858168,0.914609,1.225652,0.777533,0.805603,1.209169,0.879876,0.892180,1.406893,1.266542,1.101456,1.523118,1.506832,1.031414,1.119258,0.821245,0.964136,1.166377,1.130997,1.061547,1.288600,1.097794,1.013586,0.952724,0.783477,0.965950,0.968916,0.860108,0.839531,1.027050,0.652709,0.908083,1.124745,0.820499
0.521000,0.812878,0.862885,1.191616,0.808560,0.773725,1.048124,0.917650,1.249168,1.217058,1.083754,1.249646,1.202105,1.278351,0.920922,0.726026,1.229494,0.852111,0.917022,1.231034,0.770093,0.803913,1.213836,0.875784,0.893064,1.424839,1.254522,1.076794,1.511349,1.504485,1.016646,1.134700,0.817733,0.967914,1.151143,1.143240,1.070537,1.290809,1.102442,1.006608,0.955431,0.788878,0.972819,0.974873,0.853801,0.830703,1.028214,0.654544,0.902754,1.118680,0.811242
0.522000,0.810086,0.852955,1.204507,0.813162,0.773068,1.051126,0.902693,1.259415,1.216131,1.095404,1.238914,1.191372,1.278856,0.923410,0.725505,1.229426,0.857919,0.899071,1.234480,0.765960,0.809629,1.208192,0.873222,0.888321,1.411158,1.241264,1.088655,1.494046,1.524679,1.018697,1.116102,0.805902,0.976751,1.146392,1.152253,1.063755,1.286700,1.102559,1.003872,0.957187,0.788199,0.977965,0.971291,0.860563,0.829378,1.032532,0.661218,0.906500,1.118296,0.801979
0.523000,0.802992,0.848021,1.211840,0.807803,0.781275,1.054228,0.907673,1.269837,1.222510,1.105698,1.239439,1.181028,1.281286,0.919210,0.723898,1.239803,0.864546,0.901820,1.229440,0.765158,0.811681,1.200352,0.877455,0.893477,1.397224,1.235326,1.087680,1.495420,1.534863,1.010822,1.121663,0.808406,0.977890,1.154955,1.155652,1.062823,1.287433,1.113370,1.008390,0.961282,0.782073,0.972645,0.965324,0.850332,0.825941,1.021558,0.657556,0.910023,1.105860,0.798139
0.524000,0.809416,0.839801,1.204163,0.808690,0.786397,1.060573,0.920397,1.247347,1.185533,1.084100,1.263514,1.175047,1.276971,0.914003,0.720179,1.219079,0.877562,0.906481,1.228051,0.767143,0.811891,1.200222,0.876961,0.884798,1.401611,1.255114,1.083116,1.495812,1.525981,1.013375,1.125209,0.811670,0.974569,1.161113,1.138320,1.063138,1.288127,1.116311,1.004790,0.959982,0.785733,0.977683,0.960018,0.856648,0.821607,1.030370,0.665329,0.906389,1.097267,0.792742
0.525000,0.825572,0.844381,1.212315,0.800884,0.784380,1.061253,0.926187,1.261438,1.173249,1.077202,1.250022,1.178686,1.286763,0.906326,0.711331,1.213835,0.872449,0.912172,1.239679,0.764841,0.807078,1.178159,0.870296,0.888898,1.397049,1.253059,1.081832,1.487548,1.535978,1.002361,1.133373,0.818842,0.968138,1.151706,1.131185,1.048867,1.293225,1.108671,1.005705,0.948602,0.786329,0.983574,0.966321,0.861509,0.818477,1.030209,0.659307,0.899134,1.103684,0.795294
0.526000,0.831883,0.846453,1.191572,0.801058,0.780994,1.063269,0.908758,1.274090,1.166165,1.073786,1.249291,1.185189,1.276867,0.904067,0.729420,1.228148,0.888127,0.905668,1.237096,0.766429,0.801725,1.160423,0.872186,0.885069,1.382170,1.245272,1.069870,1.501085,1.546962,0.992209,1.142432,0.823951,0.962434,1.150570,1.141467,1.051569,1.299071,1.121083,1.005394,0.948651,0.789729,0.967734,0.975834,0.861389,0.822057,1.032765,0.648497,0.901362,1.101987,0.788122
0.527000,0.816864,0.844471,1.181051,0.802060,0.793243,1.057784,0.900391,1.260920,1.193423,1.066033,1.244903,1.174601,1.271331,0.901013,0.717672,1.214689,0.876104,0.920510,1.242138,0.760173,0.800667,1.160993,0.874980,0.878942,1.349862,1.258787,1.061265,1.512708,1.554288,1.018735,1.141743,0.827168,0.963768,1.155491,1.140780,1.057387,1.294441,1.128326,1.004932,0.959104,0.792825,0.968588,0.973914,0.866674,0.822686,1.035176,0.647255,0.902897,1.082772,0.772717
0.528000,0.817385,0.833032,1.185022,0.801262,0.789663,1.055963,0.909082,1.267444,1.192681,1.066708,1.247780,1.172395,1.290901,0.900301,0.713736,1.213977,0.875878,0.919369,1.247829,0.760989,0.800896,1.147613,0.873789,0.875717,1.355607,1.274740,1.074506,1.509067,1.529756,1.025401,1.142336,0.833498,0.966157,1.140546,1.144900,1.060000,1.292369,1.133996,0.995994,0.961628,0.792852,0.965724,0.972844,0.869841,0.830724,1.043863,0.646844,0.905126,1.082528,0.779779
0.529000,0.814383,0.834419,1.170505,0.803378,0.794895,1.050178,0.911024,1.280533,1.231156,1.070166,1.245006,1.171688,1.266461,0.898986,0.715747,1.198711,0.862947,0.893221,1.259472,0.762003,0.804668,1.156101,0.882911,0.880376,1.342156,1.264512,1.091093,1.498320,1.505196,1.010292,1.144799,0.830391,0.965592,1.148118,1.150788,1.060323,1.291257,1.143895,0.991756,0.968831,0.790992,0.974800,0.955982,0.878721,0.830817,1.041559,0.644411,0.904724,1.095550,0.775105
0.530000,0.806305,0.840460,1.158137,0.801088,0.787979,1.050506,0.914405,1.290170,1.242783,1.067024,1.227101,1.171566,1.268712,0.898502,0.716353,1.200617,0.864341,0.892587,1.259707,0.761934,0.806540,1.139223,0.898887,0.879989,1.313623,1.269476,1.100199,1.493633,1.496400,1.007926,1.147589,0.824818,0.961944,1.136489,1.144622,1.055443,1.286719,1.150750,0.999434,0.985672,0.785161,0.984960,0.963383,0.881620,0.836036,1.032870,0.642499,0.908422,1.085943,0.776469
0.531000,0.807275,0.831417,1.158679,0.803615,0.788180,1.051519,0.912399,1.302861,1.228613,1.066990,1.220577,1.176863,1.275551,0.903522,0.704692,1.192651,0.870991,0.881577,1.267574,0.766790,0.805765,1.153659,0.895489,0.883397,1.322782,1.264840,1.106097,1.489474,1.496697,1.020824,1.162077,0.814512,0.951926,1.132929,1.153784,1.063279,1.288604,1.162007,0.998529,0.965343,0.786276,0.998169,0.965811,0.887098,0.830806,1.041001,0.640645,0.905567,1.107459,0.773128
0.532000,0.799741,0.832764,1.147820,0.809832,0.805306,1.043129,0.928512,1.342375,1.212303,1.076223,1.217015,1.170821,1.280539,0.892756,0.719489,1.193763,0.872834,0.897796,1.301338,0.766385,0.808446,1.140814,0.896041,0.879975,1.305672,1.249292,1.108183,1.502816,1.481807,1.004560,1.148461,0.821856,0.957592,1.167098,1.143424,1.067635,1.287513,1.152705,1.001213,0.975180,0.786724,0.990237,0.960777,0.887124,0.832267,1.025275,0.646706,0.904816,1.085676,0.773168
0.533000,0.807084,0.843703,1.156468,0.808889,0.806037,1.040918,0.940072,1.339369,1.217469,1.069868,1.213084,1.160062,1.282355,0.886070,0.724927,1.188935,0.883102,0.910681,1.310115,0.767025,0.805487,1.128076,0.892966,0.879792,1.322849,1.247769,1.102242,1.521077,1.486793,0.998213,1.150431,0.826695,0.957156,1.157870,1.139623,1.074415,1.287918,1.158236,0.994998,0.966535,0.784625,0.980260,0.967679,0.888952,0.829024,1.014811,0.643283,0.911082,1.098972,0.772457
0.534000,0.813898,0.848599,1.161221,0.800970,0.807026,1.040761,0.942650,1.338994,1.220766,1.080336,1.217041,1.155148,1.304009,0.892237,0.713984,1.177941,0.910892,0.909532,1.316448,0.766744,0.806781,1.124150,0.899966,0.885737,1.292851,1.240868,1.082871,1.529367,1.504488,0.989693,1.159778,0.827707,0.961670,1.155142,1.132569,1.067153,1.295813,1.161196,1.004276,0.960410,0.784786,0.978792,0.971935,0.887595,0.835935,1.016967,0.639340,0.919072,1.098959,0.766281
0.535000,0.807972,0.835603,1.149829,0.802063,0.812092,1.041308,0.922897,1.338006,1.233736,1.060750,1.229040,1.150215,1.329438,0.893436,0.717718,1.187271,0.906881,0.893126,1.309015,0.762501,0.810488,1.116020,0.903502,0.870624,1.261038,1.251419,1.070729,1.526767,1.505655,0.990631,1.162818,0.812265,0.959729,1.165470,1.128494,1.064605,1.300146,1.164848,1.003650,0.975070,0.787355,0.972178,0.973543,0.901796,0.830518,1.011304,0.636472,0.915324,1.133144,0.765798
0.536000,0.795878,0.851741,1.149544,0.798595,0.817531,1.030775,0.924068,1.326601,1.220448,1.058455,1.233764,1.146664,1.343669,0.889487,0.718080,1.177842,0.905762,0.875194,1.289907,0.768006,0.811289,1.115790,0.908682,0.876750,1.273152,1.268217,1.077462,1.520410,1.487767,0.989130,1.164005,0.807615,0.962479,1.165007,1.135169,1.070597,1.303170,1.175519,1.004442,0.978177,0.784390,0.984839,0.972584,0.903895,0.825903,1.008737,0.644564,0.912704,1.116671,0.770332
0.537000,0.788445,0.850429,1.129262,0.801417,0.809899,1.026457,0.927045,1.309182,1.237675,1.057328,1.229621,1.146031,1.356139,0.888231,0.726902,1.158951,0.913174,0.861699,1.286557,0.760971,0.811059,1.111315,0.912481,0.888993,1.282590,1.263427,1.074941,1.491996,1.484230,1.009837,1.159428,0.813428,0.956376,1.167450,1.144813,1.065546,1.301763,1.176011,1.014765,0.978106,0.783112,0.982176,0.961955,0.894589,0.825756,1.021660,0.645676,0.907054,1.102325,0.771578
0.538000,0.796001,0.854485,1.127801,0.803330,0.806895,1.028025,0.941765,1.311802,1.235577,1.059997,1.220507,1.143945,1.374876,0.894517,0.721931,1.169948,0.923476,0.877532,1.297225,0.768202,0.809068,1.103250,0.921674,0.893426,1.308858,1.283617,1.077712,1.485065,1.511202,1.012366,1.158316,0.822158,0.966551,1.169964,1.146010,1.055198,1.298739,1.169661,1.017665,0.984355,0.785600,0.992516,0.955950,0.894170,0.826120,1.032697,0.632431,0.902381,1.107343,0.762907
0.539000,0.799540,0.846963,1.123500,0.801964,0.798817,1.029631,0.934657,1.290730,1.249780,1.062650,1.213172,1.143965,1.358346,0.901725,0.714358,1.145833,0.926822,0.876899,1.306281,0.761915,0.812826,1.133245,0.928689,0.892201,1.297826,1.270866,1.093864,1.475111,1.521598,1.024335,1.148571,0.835598,0.958537,1.172051,1.137159,1.057472,1.302718,1.163310,1.033344,0.984955,0.784401,0.986625,0.952723,0.886048,0.819931,1.038765,0.632377,0.898814,1.107355,0.763232
0.540000,0.798599,0.860382,1.127254,0.798119,0.797724,1.024782,0.919887,1.279447,1.255814,1.078629,1.213576,1.140104,1.360125,0.911481,0.714656,1.145061,0.921441,0.877517,1.324169,0.767221,0.813294,1.142794,0.935138,0.887497,1.302839,1.254814,1.092332,1.455466,1.546677,1.053548,1.153659,0.826504,0.953706,1.174815,1.139895,1.050735,1.306037,1.150081,1.036599,1.001935,0.782301,0.990754,0.946020,0.891518,0.816367,1.042233,0.626477,0.901195,1.117524,0.754022
0.541000,0.796992,0.863317,1.147571,0.800370,0.805961,1.021979,0.920561,1.282570,1.255006,1.085281,1.206199,1.135232,1.374406,0.914365,0.717412,1.162199,0.928598,0.879444,1.329895,0.775790,0.813962,1.153103,0.936083,0.876406,1.298688,1.250963,1.081483,1.479632,1.539947,1.078289,1.171671,0.806860,0.954641,1.171980,1.140174,1.047519,1.310001,1.154794,1.036427,0.979008,0.782596,1.000616,0.932047,0.895599,0.815669,1.045988,0.630107,0.888820,1.143575,0.762889
0.542000,0.793192,0.869289,1.139925,0.804041,0.804240,1.015287,0.911138,1.303568,1.240554,1.080999,1.185652,1.135111,1.387422,0.917963,0.723569,1.144920,0.930957,0.876905,1.319732,0.775656,0.811450,1.124899,0.939343,0.872810,1.291120,1.263226,1.080514,1.473182,1.537736,1.068743,1.153690,0.797937,0.963348,1.170569,1.144189,1.048820,1.312137,1.149088,1.031485,0.971595,0.780037,0.999877,0.941581,0.900942,0.821499,1.041661,0.633601,0.892706,1.127743,0.755611
0.543000,0.786846,0.865417,1.153222,0.800294,0.803659,1.009645,0.914158,1.345750,1.220830,1.071489,1.174177,1.141346,1.386582,0.921820,0.720093,1.152401,0.915350,0.877411,1.318185,0.774765,0.810169,1.137272,0.934759,0.871635,1.265233,1.259001,1.068142,1.481787,1.543249,1.053553,1.146907,0.804154,0.955596,1.172532,1.139876,1.047464,1.311537,1.153024,1.045596,0.978697,0.782966,1.003330,0.943607,0.911441,0.818085,1.031033,0.644177,0.908523,1.117965,0.749527
0.544000,0.786084,0.882467,1.141623,0.798849,0.793940,1.015343,0.911705,1.361547,1.192294,1.075914,1.144056,1.141379,1.384547,0.929136,0.721531,1.130930,0.925583,0.861472,1.316756,0.775907,0.808041,1.140197,0.932967,0.875094,1.249384,1.264183,1.082424,1.465405,1.565336,1.050809,1.150302,0.813063,0.942423,1.170577,1.141242,1.058649,1.308133,1.148935,1.046514,0.979432,0.788411,0.991285,0.932145,0.926257,0.812459,1.022430,0.644428,0.907918,1.113618,0.755494
0.545000,0.786348,0.879745,1.140561,0.800105,0.793105,1.014428,0.914124,1.364551,1.191893,1.064272,1.156385,1.142792,1.364961,0.937525,0.717322,1.141124,0.915190,0.869472,1.292505,0.781267,0.808664,1.140506,0.923023,0.873929,1.254247,1.260555,1.071352,1.463642,1.550369,1.049712,1.140158,0.818293,0.943593,1.165823,1.138432,1.056791,1.308468,1.150447,1.048892,0.994496,0.793764,0.979110,0.929426,0.926561,0.813185,1.019619,0.649380,0.912806,1.136763,0.753052
0.546000,0.782197,0.887373,1.139051,0.797669,0.804314,1.015370,0.911031,1.380980,1.196055,1.072399,1.155399,1.128383,1.366100,0.945098,0.722420,1.153969,0.911591,0.862248,1.293206,0.787140,0.807518,1.151101,0.910620,0.871542,1.262378,1.258306,1.079991,1.453528,1.571466,1.037958,1.156357,0.813634,0.951575,1.174152,1.143156,1.062407,1.307308,1.159491,1.056382,0.985482,0.788708,0.997523,0.933306,0.929844,0.813484,1.015773,0.656325,0.909689,1.155412,0.749134
0.547000,0.776670,0.902406,1.132989,0.800291,0.796136,1.017072,0.895969,1.359708,1.165629,1.069117,1.156975,1.129374,1.355401,0.952886,0.713671,1.151429,0.901421,0.850286,1.288370,0.794420,0.804438,1.154918,0.920592,0.882723,1.263342,1.274110,1.071022,1.450985,1.534052,1.010463,1.175560,0.823398,0.951837,1.189204,1.150586,1.053635,1.310808,1.153024,1.069326,0.988032,0.787556,1.005903,0.928929,0.922017,0.809981,1.007691,0.661077,0.896895,1.159619,0.749276
0.548000,0.782627,0.919566,1.120097,0.796691,0.811990,1.017713,0.887286,1.389829,1.174974,1.074995,1.145471,1.131911,1.317060,0.948806,0.701633,1.172626,0.883459,0.847863,1.265566,0.789719,0.803695,1.168007,0.913406,0.884455,1.281816,1.265076,1.073521,1.473313,1.525647,1.027911,1.188522,0.828335,0.961902,1.193566,1.158620,1.047983,1.310754,1.150734,1.070496,0.973328,0.789529,0.990239,0.907075,0.921657,0.808852,1.009817,0.659881,0.891403,1.138826,0.753508
0.549000,0.787723,0.915665,1.112737,0.797701,0.811216,1.020149,0.871633,1.375731,1.170788,1.075893,1.148207,1.141363,1.305465,0.950690,0.700991,1.164484,0.877958,0.848660,1.265960,0.792654,0.799195,1.177870,0.917248,0.875306,1.282375,1.245164,1.045382,1.489854,1.497943,1.020984,1.178689,0.828025,0.957642,1.196334,1.163332,1.051917,1.312585,1.157070,1.070440,0.962984,0.785002,0.979288,0.899805,0.922941,0.807291,1.012510,0.650779,0.890209,1.132171,0.755250
0.550000,0.784361,0.921961,1.104350,0.800747,0.810578,1.025296,0.884011,1.339943,1.189164,1.059427,1.142910,1.136342,1.297510,0.946528,0.702754,1.164934,0.866827,0.832955,1.257274,0.774258,0.794890,1.177315,0.913025,0.881628,1.267827,1.251626,1.049135,1.491766,1.498482,1.028039,1.179607,0.832399,0.946657,1.183465,1.168483,1.053708,1.318815,1.157884,1.063954,0.954501,0.788288,0.979475,0.899177,0.932192,0.812759,1.016178,0.649066,0.876111,1.121198,0.761338
0.551000,0.792586,0.931112,1.092579,0.803168,0.819530,1.025073,0.879585,1.373293,1.183075,1.071628,1.143417,1.139983,1.283527,0.950133,0.703811,1.160126,0.862354,0.837391,1.260469,0.772030,0.791510,1.199168,0.918387,0.878796,1.256587,1.268400,1.060661,1.482734,1.493844,1.025466,1.171893,0.834766,0.943947,1.179952,1.172896,1.055609,1.318913,1.155496,1.056280,0.970911,0.787935,0.970180,0.900960,0.932835,0.815121,1.015806,0.647213,0.882477,1.122667,0.761000
0.552000,0.786604,0.933684,1.106873,0.800097,0.816718,1.032160,0.879273,1.384573,1.163796,1.069584,1.145868,1.139505,1.276800,0.946450,0.699507,1.146932,0.851280,0.841589,1.266138,0.779710,0.795260,1.177594,0.914660,0.875652,1.276490,1.282681,1.047142,1.497624,1.500212,1.008808,1.162117,0.834517,0.959137,1.191076,1.179531,1.060305,1.316510,1.156878,1.070589,0.967035,0.786857,0.959370,0.899657,0.934901,0.810027,1.004056,0.646520,0.872216,1.132656,0.756058
0.553000,0.776198,0.944783,1.102772,0.805923,0.812053,1.029430,0.878884,1.375936,1.159689,1.069902,1.136507,1.139519,1.290777,0.947171,0.699176,1.150908,0.835960,0.847179,1.270135,0.775715,0.794465,1.196498,0.912186,0.880772,1.267597,1.281498,1.061852,1.484075,1.492612,1.005037,1.158603,0.852085,0.954229,1.188435,1.165902,1.060990,1.325973,1.158859,1.077105,0.965431,0.786409,0.954715,0.904242,0.943961,0.811540,1.009593,0.634200,0.868215,1.120787,0.764467
0.554000,0.762772,0.974039,1.093048,0.806841,0.811484,1.021454,0.872844,1.334972,1.161653,1.071830,1.123668,1.142838,1.301067,0.951056,0.695581,1.168903,0.841405,0.841638,1.267650,0.782616,0.793986,1.210094,0.914474,0.884431,1.271855,1.315418,1.033268,1.481381,1.481210,0.995526,1.140221,0.855146,0.952085,1.195071,1.158059,1.060760,1.321678,1.170038,1.063594,0.954445,0.784549,0.953183,0.904936,0.943945,0.810280,1.012649,0.628443,0.867284,1.116143,0.757994
0.555000,0.772876,0.985610,1.109855,0.808121,0.819738,1.022540,0.872353,1.351637,1.146170,1.074052,1.139749,1.145754,1.296104,0.950833,0.682927,1.152607,0.846635,0.843125,1.265906,0.781740,0.799399,1.228315,0.918378,0.894442,1.259903,1.314255,1.058177,1.478844,1.509397,0.992953,1.154898,0.856755,0.958390,1.198059,1.148924,1.062211,1.319943,1.165985,1.061189,0.959373,0.786249,0.946375,0.897191,0.943675,0.805725,1.016208,0.613633,0.862026,1.126485,0.762266
0.556000,0.782084,0.964694,1.106516,0.804398,0.823820,1.035410,0.878981,1.362929,1.124174,1.085946,1.144701,1.136286,1.273403,0.946575,0.677787,1.145516,0.841899,0.830277,1.268645,0.781809,0.799592,1.237365,0.919760,0.896293,1.274532,1.316569,1.060575,1.480775,1.539415,0.970441,1.151242,0.849285,0.951568,1.199011,1.151927,1.058885,1.322646,1.153173,1.070596,0.960136,0.784583,0.955493,0.895859,0.947579,0.806886,1.013440,0.613031,0.859348,1.114367,0.760793
0.557000,0.781267,0.972965,1.118092,0.805163,0.810484,1.044918,0.882561,1.383204,1.153474,1.088449,1.143002,1.138356,1.286807,0.941692,0.680412,1.141974,0.843897,0.831201,1.268074,0.778538,0.804525,1.235053,0.917769,0.900352,1.254440,1.330676,1.051659,1.488075,1.531466,0.976486,1.150891,0.847322,0.949412,1.218692,1.143654,1.059214,1.326367,1.161735,1.065469,0.954473,0.786123,0.953307,0.878080,0.937597,0.802954,1.016563,0.599313,0.854333,1.085750,0.764957
0.558000,0.786915,0.968504,1.132166,0.800477,0.813050,1.035189,0.874602,1.386248,1.147951,1.070202,1.145859,1.143597,1.296972,0.941894,0.681765,1.146555,0.856466,0.850251,1.267974,0.774717,0.808051,1.248657,0.921260,0.902940,1.252146,1.309710,1.038451,1.499466,1.502977,0.958268,1.156009,0.836984,0.944283,1.212381,1.150736,1.058671,1.323420,1.167780,1.054721,0.947175,0.787265,0.941413,0.866564,0.933837,0.811086,1.009741,0.581327,0.854063,1.090874,0.772721
0.559000,0.789185,0.982672,1.118359,0.801449,0.814430,1.033791,0.877844,1.375866,1.163011,1.064471,1.117115,1.148381,1.282445,0.935060,0.686340,1.142318,0.872760,0.873620,1.279554,0.772026,0.807382,1.236109,0.922433,0.911018,1.202704,1.322561,1.027665,1.505747,1.505023,0.954174,1.150588,0.830488,0.956083,1.211763,1.155337,1.063698,1.321722,1.170680,1.053635,0.956027,0.790185,0.936519,0.852551,0.934477,0.812682,1.012157,0.581447,0.853398,1.074561,0.771439
0.560000,0.792108,0.963075,1.120640,0.805591,0.818307,1.026268,0.879947,1.342420,1.156149,1.067354,1.104585,1.153365,1.265002,0.936043,0.698930,1.156127,0.865595,0.873353,1.267158,0.775691,0.801943,1.227900,0.926665,0.919322,1.206601,1.301929,1.021909,1.513166,1.512515,0.944936,1.143267,0.836361,0.951823,1.202348,1.171962,1.061079,1.322711,1.174140,1.053805,0.946908,0.788964,0.921663,0.838259,0.936649,0.816983,1.019413,0.571478,0.854696,1.088730,0.750922
0.561000,0.793945,0.969858,1.118725,0.806757,0.832221,1.029872,0.891998,1.350221,1.171664,1.067611,1.116139,1.151675,1.270495,0.947328,0.695755,1.160401,0.843557,0.869375,1.264292,0.772013,0.803827,1.243347,0.922889,0.929444,1.192316,1.306085,1.039662,1.522724,1.502697,0.930030,1.138792,0.844137,0.945428,1.209091,1.165283,1.066057,1.318224,1.184362,1.047929,0.971270,0.785811,0.920089,0.854407,0.924530,0.821183,1.019099,0.562210,0.865449,1.084045,0.756694
0.562000,0.803610,0.963434,1.117735,0.807805,0.831810,1.036234,0.893162,1.357896,1.189417,1.058792,1.113984,1.147516,1.257275,0.947054,0.700013,1.153146,0.829909,0.884370,1.261605,0.773409,0.806760,1.236078,0.915190,0.926676,1.177868,1.298933,1.040678,1.516044,1.495179,0.942686,1.137649,0.833498,0.946825,1.210371,1.169715,1.062375,1.315550,1.196671,1.047336,0.971249,0.783168,0.908749,0.860001,0.933840,0.819352,1.014112,0.554720,0.867344,1.067103,0.760646
0.563000,0.808211,0.965820,1.108587,0.808443,0.824819,1.029554,0.891841,1.362761,1.193294,1.064803,1.101768,1.132672,1.264440,0.949206,0.699204,1.138754,0.830189,0.858832,1.261620,0.775237,0.804348,1.256965,0.914881,0.931015,1.189311,1.317928,1.043457,1.511441,1.520505,0.966179,1.159758,0.840324,0.956424,1.216039,1.175291,1.058575,1.314186,1.193246,1.059816,0.973740,0.779640,0.904395,0.841922,0.942702,0.821230,1.012232,0.555224,0.866197,1.069698,0.754484
0.564000,0.810227,0.987222,1.111064,0.811564,0.832681,1.031617,0.879866,1.358965,1.190943,1.063234,1.076449,1.125887,1.278567,0.951154,0.701793,1.141055,0.825762,0.851784,1.268798,0.771723,0.809505,1.263280,0.921683,0.931445,1.153256,1.325574,1.062033,1.518666,1.516208,0.952326,1.193630,0.837264,0.959324,1.213758,1.175396,1.068678,1.313991,1.195000,1.053111,0.966589,0.777907,0.904312,0.845463,0.935125,0.825244,1.012686,0.554778,0.867946,1.056624,0.746477
0.565000,0.810730,0.989128,1.123737,0.809691,0.831354,1.024905,0.886133,1.367507,1.206910,1.060872,1.086487,1.131475,1.262102,0.955446,0.706451,1.139348,0.796875,0.886696,1.267720,0.769450,0.808483,1.267428,0.918675,0.939400,1.161791,1.327125,1.068083,1.527825,1.526039,0.957874,1.184196,0.823198,0.958654,1.215522,1.177994,1.072233,1.314877,1.198260,1.052142,0.952809,0.774146,0.903301,0.849791,0.944777,0.822811,1.013131,0.550131,0.868220,1.054079,0.750485
